,known,profiles,retrofit,BOW
0,4000,0.6634026797933398,0.6670202947136143,0.6591485343885595
1,4000,0.6658639310000954,0.6694709370789617,0.6640392102778455
2,4000,0.6698846818938904,0.6728233309640255,0.6674234306871346
3,4000,0.6662776758150243,0.6691314541538919,0.6606231633443311
4,4000,0.668272137999809,0.6714229638981127,0.6639225130223528
5,4000,0.6698528553696651,0.671826099871633,0.6606337721857396
6,4000,0.6660124547798135,0.6695982431758628,0.6635512035730577
7,4000,0.6642938224716479,0.6677204782465707,0.6582892182344766
8,4000,0.6661185431938978,0.6692481514093845,0.6629677172955941
9,4000,0.6661079343524894,0.6698316376868482,0.6606443810271481
10,4000,0.6663625465462917,0.66948154592037,0.6547140386798358
11,4000,0.6675401279426274,0.6703196443916359,0.6665322880088266
12,4000,0.6653971419781246,0.6686540562905126,0.6635618124144662
13,4000,0.6669035974581216,0.6699907703079747,0.6673067334316419
14,4000,0.6675083014184021,0.6701605117705095,0.6646651319209429
15,4000,0.6646333053967176,0.6682190937927669,0.6650470502116463
16,4000,0.664962179480379,0.6685585767178367,0.6577269496398298
17,4000,0.6674764748941768,0.6709773925589586,0.6603579423091204
18,4000,0.6651637474671391,0.6689404950085401,0.6599972417012339
19,4000,0.6686222297662873,0.6718791440786752,0.6646439142381261
20,4000,0.6703408620744529,0.6731203785234614,0.6617689182164416
21,4000,0.6613763910843297,0.6651107032600969,0.6660973255110809
22,4000,0.6702772090260023,0.6731946404133204,0.6686434474491041
23,4000,0.6674022130043178,0.6701817294533264,0.6585013950626452
24,4000,0.6636572919871421,0.6664368084361507,0.6619598773617933
25,4000,0.6689086684843149,0.6720807120654353,0.6614294352913719
26,4000,0.6643893020443238,0.6689935392155822,0.6613657822429212
27,4000,0.6644847816169996,0.6681130053786826,0.6613233468772876
28,4000,0.6640392102778455,0.6679963081231899,0.6722292358451534
29,4000,0.6669778593479806,0.6707546068893816,0.6594561907894039
30,4000,0.6667020294713615,0.6696300697000881,0.6630844145510869
31,4000,0.6654183596609414,0.668813188911639,0.6628085846744677
32,4000,0.6684418794623439,0.6706697361581142,0.6615991767539067
33,4000,0.6648879175905199,0.6697998111626229,0.6630101526612279
34,4000,0.6668611620924879,0.6698316376868482,0.6631162410753122
35,4000,0.6656199276477016,0.6692481514093845,0.6675401279426274
36,4000,0.6634451151589735,0.6676356075153033,0.655806749344904
37,4000,0.6668929886167132,0.6703514709158612,0.6585438304282789
38,4000,0.6678690020262887,0.6711683517043103,0.6674658660527684
39,4000,0.6627767581502424,0.666468634960376,0.6659169752071377
40,4000,0.6683782264138933,0.6719534059685341,0.6613976087671466
41,4000,0.6685585767178367,0.6722822800521955,0.6650788767358716
42,4000,0.6691420629953003,0.6716669672505066,0.6692693690922015
43,4000,0.664049819119254,0.6673279511144588,0.6591060990229257
44,4000,0.6622463160798209,0.666839944409671,0.6633390267448892
45,4000,0.6656517541719269,0.6685479678764282,0.6564008444637761
46,4000,0.6650576590530548,0.6686116209248788,0.6643362578372816
47,4000,0.6644211285685491,0.6684949236693861,0.6656729718547437
48,4000,0.6652698358812235,0.668569185559245,0.6681978761099501
49,4000,0.6681660495857248,0.6719640148099426,0.6712320047527609
50,4000,0.6639437307051697,0.6673491687972757,0.6599335886527832
51,4000,0.662617625529116,0.6663095023392496,0.6659063663657292
52,4000,0.6662564581322074,0.6698846818938904,0.6634026797933398
53,4000,0.6670309035550227,0.6694709370789617,0.6688662331186811
54,4000,0.6684100529381186,0.6719958413341679,0.6637952069254517
55,4000,0.6602200273708109,0.6647287849693935,0.6649303529561537
56,4000,0.6654607950265752,0.668272137999809,0.6616522209609489
57,4000,0.6651107032600969,0.6690147568983992,0.6620553569344692
58,4000,0.6666808117885445,0.6701605117705095,0.6671476008105155
59,4000,0.6668081178854457,0.6694391105547364,0.6651000944186886
60,4000,0.6695345901274122,0.6733219465102216,0.6644529550927744
61,4000,0.6672006450175576,0.6709243483519165,0.6620235304102439
62,4000,0.6679856992817814,0.6713380931668452,0.6626388432119328
63,4000,0.6683782264138933,0.6714335727395211,0.6690465834226245
64,4000,0.6610687346834853,0.6643574755200985,0.6612809115116538
65,4000,0.6634557240003819,0.6660230636212219,0.6619492685203849
66,4000,0.6666383764229109,0.6690890187882581,0.6690147568983992
67,4000,0.6644529550927744,0.6673385599558672,0.6697679846383976
68,4000,0.6613021291944706,0.6646969584451682,0.6535470661249085
69,4000,0.6649727883217874,0.6684100529381186,0.6666489852643193
70,4000,0.6685797944006535,0.6720594943826185,0.6622781426040462
71,4000,0.6659806282555882,0.6686540562905126,0.6599441974941916
72,4000,0.6665641145330519,0.6702135559775517,0.660273071577853
73,4000,0.6658745398415039,0.6701499029291011,0.6663625465462917
74,4000,0.6649409617975621,0.6692375425679762,0.6650258325288295
75,4000,0.6635405947316494,0.6672430803831914,0.6623205779696799
76,4000,0.6609944727936262,0.6643256489958732,0.6588196603048981
77,4000,0.6646226965553091,0.6674976925769937,0.6624266663837642
78,4000,0.6647287849693935,0.6690147568983992,0.6639967749122119
79,4000,0.6622463160798209,0.6662246316079821,0.658840877987715
80,4000,0.6660761078282641,0.6680811788544573,0.6587135718908138
81,4000,0.6634451151589735,0.6666702029471362,0.6597532383488399
82,4000,0.6645059992998165,0.6680175258060067,0.6593394935339112
83,4000,0.6658321044758702,0.6690465834226245,0.6642938224716479
84,4000,0.6669566416651638,0.6691951072023424,0.6652167916741812
85,4000,0.6669248151409385,0.6708500864620575,0.6635193770488325
86,4000,0.6674976925769937,0.6711259163386767,0.667603780991078
87,4000,0.6696088520172712,0.6719746236513511,0.6717094026161403
88,4000,0.6653971419781246,0.6689829303741739,0.6679114373919224
89,4000,0.6655138392336173,0.6692375425679762,0.6620977923001029
90,4000,0.6659806282555882,0.668961712691357,0.6625221459564401
91,4000,0.6638164246082685,0.6683994440967101,0.6645166081412249
92,4000,0.6627131051017918,0.6664792438017844,0.6570373749482818
93,4000,0.6615673502296814,0.6650576590530548,0.6612278673046117
94,4000,0.6665641145330519,0.6693860663476942,0.6643574755200985
95,4000,0.664792438017844,0.6686858828147378,0.657779993846872
96,4000,0.663360244427706,0.667359777638684,0.6637103361941842
97,4000,0.6662140227665737,0.669555807810229,0.6626070166877075
98,4000,0.6632859825378471,0.6668505532510794,0.6667126383127698
99,4000,0.6666702029471362,0.6697892023212145,0.6661928050837568
