,known,profiles,retrofit,BOW
0,1000,0.6159097685608825,0.6161565272822611,0.6244229444484428
1,1000,0.6297385385714727,0.6265306751935513,0.6301498031071036
2,1000,0.6046102754444227,0.6028315563278189,0.6186138328826559
3,1000,0.6294198085563587,0.6296254408241742,0.6209374775089707
4,1000,0.6087229208007321,0.6077667307553901,0.6146656933405991
5,1000,0.6243920996082706,0.6240219615262027,0.6243304099279259
6,1000,0.6115400828698039,0.6131131697185922,0.617976372852428
7,1000,0.6085584149864797,0.6078695468892978,0.600065802325701
8,1000,0.6203617071590874,0.6162182169626058,0.6250501228652801
9,1000,0.6070881442715991,0.6018959295092586,0.6152414636904823
10,1000,0.6281654517226843,0.6242173121806274,0.6257801174160249
11,1000,0.6106867089583697,0.6082191217445841,0.6186549593362191
12,1000,0.620649592334029,0.6185007351353574,0.6152003372369192
13,1000,0.6190867870986315,0.6171435621677753,0.6344166726642745
14,1000,0.6239705534592488,0.6221198630489096,0.6236723866709164
15,1000,0.6258418070963696,0.6249370251179815,0.6299955789062419
16,1000,0.6143675265522666,0.613030916811466,0.6227676046925283
17,1000,0.6212973339776477,0.6187989019236899,0.6346531497722623
18,1000,0.6136580952283033,0.6058749138914878,0.6278364400941796
19,1000,0.613894572336291,0.612578525822272,0.6149124520619775
20,1000,0.62691109488901,0.6247519560769476,0.6243818179948798
21,1000,0.6189839709647238,0.6175856715435786,0.6218833859409219
22,1000,0.6136786584550847,0.610583892824462,0.6171744070079477
23,1000,0.6187989019236899,0.6197242471288594,0.6295123430768756
24,1000,0.6175548267034063,0.6149638601289314,0.6164032860036397
25,1000,0.6154470959582978,0.6137300665220387,0.6206187474938567
26,1000,0.6214515581785094,0.6215543743124171,0.6232611221352855
27,1000,0.618521298362139,0.6182231315738066,0.6227059150121838
28,1000,0.6174622921828894,0.6161565272822611,0.6164032860036397
29,1000,0.6254716690143017,0.6252660367464863,0.631085429925664
30,1000,0.6147171014075529,0.613987106856808,0.6180174993059911
31,1000,0.6262325084052189,0.622736759852356,0.6305096595757806
32,1000,0.61906622387185,0.6186241144960467,0.6290805153144632
33,1000,0.6206290291072475,0.6180997522131173,0.61906622387185
34,1000,0.6187063674031729,0.6176370796105325,0.6275691181460195
35,1000,0.6113961402823331,0.6112419160814715,0.6269933477961361
36,1000,0.6201252300510997,0.6156732914528947,0.6312910621934794
37,1000,0.6216366272195433,0.6224283114506328,0.6331931606707725
38,1000,0.6101829099022219,0.6116017725501486,0.6137814745889925
39,1000,0.6189634077379422,0.6164752572973751,0.6267568706881483
40,1000,0.6263456061525174,0.625409979333957,0.625687582895508
41,1000,0.6257492725758526,0.6232611221352855,0.6237957660316057
42,1000,0.6117148702974471,0.6106661457315882,0.6174006025025447
43,1000,0.6200841035975365,0.6176576428373141,0.6320621831977874
44,1000,0.6211019833232231,0.6217291617400602,0.6294095269429679
45,1000,0.6266026464872868,0.622962955346953,0.6224385930640236
46,1000,0.6219964836882204,0.6233125302022393,0.6161154008286981
47,1000,0.6248958986644184,0.6196728390619056,0.6200532587573642
48,1000,0.6087537656409043,0.608404190785618,0.6298516363187712
49,1000,0.6225414091979313,0.6204131152260413,0.6350644143078932
50,1000,0.6218525411007495,0.6189119996709884,0.6178838383319111
51,1000,0.6275279916924564,0.6273943307183764,0.6273120778112501
52,1000,0.6168865218330061,0.6125888074356628,0.6194466435673086
53,1000,0.6237032315110888,0.6204028336126505,0.6285047449645799
54,1000,0.6332034422841633,0.6345914600919176,0.6351261039882379
55,1000,0.6060291380923495,0.6004153771809873,0.618202568347025
56,1000,0.6175959531569694,0.6099155879540618,0.6259857496838404
57,1000,0.6204131152260413,0.6159920214680088,0.6309312057248023
58,1000,0.6104707950771635,0.6096688292326832,0.6221815527292542
59,1000,0.6157246995198487,0.6133804916667523,0.6157349811332394
60,1000,0.6190867870986315,0.6162387801893873,0.6165575102045013
61,1000,0.6199093161698934,0.6154470959582978,0.6240528063663751
62,1000,0.6236312602173533,0.6204850865197766,0.623466754403101
63,1000,0.617976372852428,0.618295102867542,0.6171127173276031
64,1000,0.6237752028048241,0.6198887529431119,0.6227161966255745
65,1000,0.6266129281006776,0.6291216417680262,0.6282065781762474
66,1000,0.6177296141310494,0.6150461130360576,0.6199915690770196
67,1000,0.6247622376903383,0.622418029837242,0.6183156660943235
68,1000,0.6171538437811661,0.6165677918178921,0.6152723085306546
69,1000,0.6300572685865866,0.6257595541892433,0.6326893616146245
70,1000,0.6217600065802326,0.620197201344835,0.6234256279495378
71,1000,0.6167322976321444,0.6181511602800711,0.6190353790316776
72,1000,0.6075405352607931,0.6028007114876467,0.6118279680447456
73,1000,0.6205776210402937,0.6170921541008215,0.6258109622561973
74,1000,0.6163724411634673,0.6117559967510102,0.6224077482238513
75,1000,0.6230863347076423,0.6223666217702882,0.6186241144960467
76,1000,0.6144909059129559,0.6144292162326113,0.6144600610727835
77,1000,0.6141516126710603,0.6124448648481919,0.617750177357831
78,1000,0.6085481333730889,0.6069647649109098,0.6137711929756017
79,1000,0.6100698121549234,0.6069236384573468,0.6256053299883818
80,1000,0.6319490854504889,0.629903044385725,0.6320107751308335
81,1000,0.6363804608219121,0.6301703663338851,0.623826610871778
82,1000,0.6194157987271363,0.6177707405846126,0.6203308623189151
83,1000,0.5997984803775408,0.593896834291237,0.619292419366447
84,1000,0.6184801719085758,0.6117662783644009,0.62704475586309
85,1000,0.6216366272195433,0.6198784713297211,0.6301189582669312
86,1000,0.6155910385457686,0.615570475318987,0.6296048775973926
87,1000,0.6148507623816329,0.6117868415911825,0.6347970923597331
88,1000,0.6139459804032449,0.6063581497208542,0.6227778863059191
89,1000,0.6225002827443682,0.6187680570835176,0.6264689855132067
90,1000,0.6124757096883643,0.6064301210145896,0.6291627682215893
91,1000,0.6169379298999599,0.6148404807682422,0.621513247858854
92,1000,0.6089593979087199,0.6081677136776303,0.6294917798500941
93,1000,0.6179249647854741,0.615570475318987,0.6237443579646518
94,1000,0.6249781515715446,0.6250192780251077,0.623826610871778
95,1000,0.6163827227768581,0.6111802264011269,0.6215646559258079
96,1000,0.605957166798614,0.603736338306207,0.6186960857897821
97,1000,0.6154265327315163,0.6107278354119329,0.6266746177810222
98,1000,0.6252146286795324,0.6208243797616722,0.6224385930640236
99,1000,0.6102651628093481,0.6092472830836615,0.6185007351353574
