,known,profiles,retrofit,BOW
0,6000,0.6734047972599473,0.6736215735793022,0.668982560345108
1,6000,0.675615915717367,0.6757351426930123,0.675702626245109
2,6000,0.670673415636076,0.6709769024831728,0.6634547642015586
3,6000,0.6716814255210761,0.6717898136807535,0.6711611623546244
4,6000,0.6737299617389796,0.6741635143776894,0.6751281689988186
5,6000,0.675236557158496,0.6753015900543025,0.6712261952504308
6,6000,0.6711286459067212,0.6713670998580115,0.6682021655954303
7,6000,0.6759519190123671,0.6761903729636575,0.6668256359675269
8,6000,0.6717572972328503,0.6718982018404309,0.6684622971786562
9,6000,0.6704566393167211,0.6705758662923662,0.6688633333694627
10,6000,0.6726027248783343,0.672656918958173,0.670369928788979
11,6000,0.6748897150475283,0.6750306196551089,0.6716922643370439
12,6000,0.6749222314954314,0.6751173301828508,0.6691993366644627
13,6000,0.6745320341205927,0.6746729387281734,0.669318563640108
14,6000,0.6719957511841407,0.6722016886875277,0.6756701097972058
15,6000,0.6715513597294631,0.6716597478891406,0.6709118695873663
16,6000,0.6727327906699472,0.6729712446212376,0.6765372150746253
17,6000,0.673415636075915,0.6737624781868828,0.6732855702843021
18,6000,0.6741635143776894,0.6743586130651088,0.6717898136807535
19,6000,0.6746295834643024,0.6747921657038185,0.6705650274763985
20,6000,0.6725376919825278,0.6728628564615602,0.6700989583897855
21,6000,0.6707601261638179,0.6710744518268824,0.6702940570772049
22,6000,0.6739467380583345,0.6743694518810766,0.6684622971786562
23,6000,0.6730254387010763,0.673209698572528,0.6770249617931737
24,6000,0.6753341065022057,0.6754641722938186,0.6690259156089788
25,6000,0.6694703070636564,0.669654566935108,0.6643110306630103
26,6000,0.6751823630786573,0.6753774617660767,0.6769924453452705
27,6000,0.6707492873478501,0.6709443860352695,0.6724618202707536
28,6000,0.6754750111097864,0.6757243038770445,0.6750306196551089
29,6000,0.6735673794994634,0.6734915077876893,0.6691776590325272
30,6000,0.6708685143234953,0.6709552248512373,0.6742177084575282
31,6000,0.6741960308255927,0.6746079058323668,0.678618267740432
32,6000,0.6729604058052698,0.6732964091002699,0.671388777489947
33,6000,0.6707059320839791,0.6710527741949469,0.6725268531665601
34,6000,0.6734698301557538,0.673502346603657,0.6768081854738188
35,6000,0.6744886788567217,0.6746079058323668,0.6751281689988186
36,6000,0.6728628564615602,0.6730471163330117,0.6771441887688189
37,6000,0.6720933005278503,0.6722992380312375,0.6750197808391412
38,6000,0.6744453235928507,0.6746079058323668,0.6732313762044634
39,6000,0.6722883992152697,0.6725810472463988,0.6689717215291402
40,6000,0.6761145012518832,0.676212050595593,0.6699472149662371
41,6000,0.671811491312689,0.6720933005278503,0.6709443860352695
42,6000,0.6764288269149478,0.6765697315225285,0.6716163926252696
43,6000,0.6738925439784957,0.6741851920096249,0.6756809486131735
44,6000,0.6702290241813984,0.6704241228688178,0.671475488017689
45,6000,0.672364270927044,0.6725485307984955,0.6724943367186569
46,6000,0.6713020669622051,0.671388777489947,0.6690801096888176
47,6000,0.6717464584168825,0.6720499452639793,0.6673567379499463
48,6000,0.673415636075915,0.6736324123952699,0.6787808499799481
49,6000,0.6700556031259145,0.6701314748376888,0.674813843335754
50,6000,0.6741743531936571,0.6744128071449474,0.6763312775712381
51,6000,0.6768298631057543,0.6768081854738188,0.6699472149662371
52,6000,0.6759735966443026,0.6759952742762381,0.6678661623004303
53,6000,0.6758652084846252,0.6761036624359155,0.6695786952233338
54,6000,0.6746837775441411,0.6748246821517218,0.6766889584981737
55,6000,0.671811491312689,0.6722883992152697,0.6730362775170441
56,6000,0.6755617216375284,0.6757459815089799,0.6751281689988186
57,6000,0.6781196822059158,0.6782280703655933,0.6799080868405936
58,6000,0.6758868861165607,0.6760711459880123,0.6739467380583345
59,6000,0.6777620012789802,0.6779462611504319,0.6723100768472052
60,6000,0.6716489090731729,0.6717572972328503,0.6721474946076891
61,6000,0.6748788762315605,0.6750522972870444,0.6720174288160762
62,6000,0.673166343308657,0.6732638926523666,0.6749764255752702
63,6000,0.673209698572528,0.6734264748918828,0.6731121492288182
64,6000,0.6728520176455924,0.6730254387010763,0.6664354385926882
65,6000,0.6715080044655922,0.6717898136807535,0.6688850110013982
66,6000,0.6754533334778509,0.6756484321652703,0.6710744518268824
67,6000,0.6753124288702702,0.6753015900543025,0.6804500276389808
68,6000,0.6740551262180119,0.6740876426659151,0.6733722808120441
69,6000,0.6740659650339796,0.6743260966172056,0.6699580537822049
70,6000,0.6764071492830124,0.6764721821788188,0.6710636130109147
71,6000,0.6740226097701087,0.6742177084575282,0.6728086623817214
72,6000,0.6764938598107543,0.6768732183696253,0.6743152578012378
73,6000,0.6751932018946251,0.6752148795265606,0.6723100768472052
74,6000,0.6738600275305926,0.6739467380583345,0.6723967873749471
75,6000,0.6779137447025287,0.6779787775983351,0.6702940570772049
76,6000,0.6747162939920444,0.6749547479433347,0.6756809486131735
77,6000,0.673209698572528,0.6733722808120441,0.6720499452639793
78,6000,0.6729929222531731,0.6732530538363989,0.6673675767659141
79,6000,0.6741743531936571,0.6744236459609152,0.6732964091002699
80,6000,0.6749222314954314,0.6751281689988186,0.6775560637755932
81,6000,0.6748030045197863,0.6749655867593024,0.6772417381125286
82,6000,0.6727978235657537,0.6731771821246247,0.677057478241077
83,6000,0.6728303400136569,0.6728953729094633,0.6673784155818818
84,6000,0.6762554058594639,0.6764288269149478,0.6662403399052688
85,6000,0.6725268531665601,0.6726785965901085,0.6668906688633334
86,6000,0.6754858499257541,0.6757459815089799,0.6724076261909149
87,6000,0.674857198599625,0.6747054551760766,0.6660777576657526
88,6000,0.6732638926523666,0.6734373137078505,0.6720607840799471
89,6000,0.6718440077605923,0.6719198794723664,0.6755075275576896
90,6000,0.6723425932951085,0.6723967873749471,0.6701965077334952
91,6000,0.6778487118067222,0.6781196822059158,0.6769924453452705
92,6000,0.6751715242626896,0.6754208170299476,0.6763204387552704
93,6000,0.6743694518810766,0.6746187446483346,0.6763421163872059
94,6000,0.6742285472734958,0.6742827413533345,0.6697629550947855
95,6000,0.6738708663465603,0.6740984814818829,0.6738383498986571
96,6000,0.6758001755888187,0.6761036624359155,0.6710744518268824
97,6000,0.6762554058594639,0.6763637940191414,0.6802332513196259
98,6000,0.6746946163601089,0.6748680374155928,0.6745537117525282
99,6000,0.673502346603657,0.6736215735793022,0.6731555044926892
