,known,profiles,retrofit,BOW
0,8000,0.30962431171823934,0.32120184797420814,0.29626305935010694
1,8000,0.3090371256688935,0.31860936617143615,0.29573126821107676
2,8000,0.3111864481891404,0.3227639844451092,0.2999191234309392
3,8000,0.3090260466868304,0.31824375976335295,0.2983126710317856
4,8000,0.3108762366913728,0.3220992455213215,0.30224570966419606
5,8000,0.31203952980800126,0.3221103245033846,0.29935409534571966
6,8000,0.3090149677047673,0.31896389359745625,0.3031985021216251
7,8000,0.3087158351890628,0.3173131252700502,0.29726016773578845
8,8000,0.307862753570202,0.3199610019831378,0.3014147860094615
9,8000,0.3082283599782852,0.3189306566512669,0.29761469516180855
10,8000,0.30837238674510586,0.31872015599206743,0.2989109360631945
11,8000,0.31057710417566836,0.32173363911323827,0.2931831023365573
12,8000,0.3098237333953756,0.3191522362925294,0.29708290402277837
13,8000,0.3099345232160069,0.3200053179113903,0.29833482899591185
14,8000,0.30976833848505997,0.320758688691683,0.29762577414387165
15,8000,0.308383465727169,0.318077575032406,0.29512192419760475
16,8000,0.30963539070030244,0.32031552940915786,0.29650679695549575
17,8000,0.3100674710007644,0.31864260311762554,0.2985564086371744
18,8000,0.3109537895658147,0.31938489491585514,0.2949557394666578
19,8000,0.308904177884136,0.31952892168267577,0.299387332291909
20,8000,0.30965754866442874,0.3192962630593501,0.29659542881200074
21,8000,0.3082172809962221,0.31872015599206743,0.2964514020451801
22,8000,0.309424890041103,0.3199610019831378,0.3006614152291687
23,8000,0.30944704800522926,0.32070329378136736,0.2958309790496449
24,8000,0.3117847132205493,0.3211464530638925,0.2973598785743566
25,8000,0.30994560219807005,0.3197615803060015,0.2971715358792834
26,8000,0.3104330774088477,0.3194513688082339,0.2959860847985287
27,8000,0.3073309624311718,0.31785599539114345,0.3010934955296307
28,8000,0.3117071603461074,0.3202601344988422,0.29722693078959905
29,8000,0.30987912830569125,0.3205481880324836,0.29584205803170804
30,8000,0.3105217092653527,0.32085839953025114,0.2924297315562646
31,8000,0.3076522529110025,0.3174349940727446,0.29729340468197785
32,8000,0.3084277816554215,0.31978373827012774,0.2987004354039951
33,8000,0.30827267590653773,0.31817728587097416,0.29868935642193195
34,8000,0.30887094093794665,0.31852073431493116,0.29590853192408684
35,8000,0.3081064911755908,0.31872015599206743,0.29875583031431074
36,8000,0.31089839465549907,0.31910792036427693,0.29886662013494203
37,8000,0.3058242208705864,0.31742391509068146,0.2956093994083824
38,8000,0.3084610186016109,0.31935165796966575,0.2960636376729706
39,8000,0.31148558070484483,0.3205925039607361,0.29947596414841404
40,8000,0.3054696934445663,0.31599472640453796,0.2982683551035331
41,8000,0.3100453130366382,0.32002747587551655,0.3004176776237799
42,8000,0.3061233533862909,0.3190192885077719,0.29821296019321747
43,8000,0.30624522218898526,0.3167702551489569,0.29727124671785154
44,8000,0.3085718084222422,0.3190192885077719,0.29954243804079284
45,8000,0.3075525420724344,0.31914115731046633,0.2980246174981443
46,8000,0.30681025027420483,0.31705830868259827,0.29747066839498787
47,8000,0.30966862764649183,0.31966186946743336,0.2975260633053035
48,8000,0.31126400106358226,0.3208030046199355,0.3016696025969134
49,8000,0.3105660251936052,0.32166716522085953,0.2959860847985287
50,8000,0.30627845913517465,0.3171912564673558,0.30346439769114014
51,8000,0.3124162151981476,0.3228526163016142,0.298002459534018
52,8000,0.30643356488405843,0.3180554170682798,0.30169176056103963
53,8000,0.3069653560230886,0.3176676526960703,0.2962076644397913
54,8000,0.30943596902316617,0.3196840274315596,0.29944272720222465
55,8000,0.30904820465095667,0.31938489491585514,0.2980356964802074
56,8000,0.30912575752539856,0.3196064745571177,0.2998083336103079
57,8000,0.30962431171823934,0.31863152413556245,0.29790274869544986
58,8000,0.30952460087967115,0.32053710905042043,0.29856748761923757
59,8000,0.30531458769568254,0.3180886540144692,0.29548753060568794
60,8000,0.30944704800522926,0.3179113903014591,0.2909119110136161
61,8000,0.31047739333710017,0.321966297736564,0.2945125801841327
62,8000,0.3095689168079237,0.32018258162440033,0.3010491796013782
63,8000,0.30869367722493657,0.3194070528799814,0.2984566977986063
64,8000,0.3079292274625807,0.3187423139561937,0.2948227916819003
65,8000,0.3092919422563455,0.32020473958852663,0.2939697100630394
66,8000,0.30772980578544445,0.3176898106601965,0.2968613243815158
67,8000,0.30603472152978584,0.31667054431038877,0.2968834823456421
68,8000,0.3132803757990716,0.3221767983957634,0.2980246174981443
69,8000,0.31100918447613035,0.32181119198768016,0.29990804444887603
70,8000,0.30869367722493657,0.31938489491585514,0.29719369384340966
71,8000,0.3090038887227042,0.3183767075481105,0.30039551965965366
72,8000,0.3059017737450283,0.3185761292252468,0.2966508237223164
73,8000,0.31133047495596106,0.321711481149112,0.2959306898882131
74,8000,0.30627845913517465,0.31788923233733285,0.2972158518075359
75,8000,0.3090371256688935,0.3193405789876026,0.2946787649150796
76,8000,0.3091368365074617,0.31956215862886517,0.2938146043141556
77,8000,0.3057688259602708,0.31586177861978043,0.2938035253320925
78,8000,0.31005639201870133,0.3193295000055395,0.29861180354749006
79,8000,0.30892633584826223,0.31903036748983504,0.2950332923410997
80,8000,0.30798462237289637,0.31875339293825683,0.2952548719823623
81,8000,0.31137479088421355,0.3218665868979958,0.2949889764128472
82,8000,0.3079292274625807,0.32031552940915786,0.29943164822016155
83,8000,0.3075636210544975,0.31725773035973454,0.3040515837404859
84,8000,0.3110756583685091,0.31888634072301436,0.3000853081618861
85,8000,0.3082837548886008,0.32052603006835734,0.297393115520546
86,8000,0.3111421322608879,0.3207254517454936,0.2963406122245488
87,8000,0.308904177884136,0.32027121348090537,0.29944272720222465
88,8000,0.3113858698662767,0.3204706351580417,0.29675053456088457
89,8000,0.3071536987181618,0.3173020462879871,0.29786951174926046
90,8000,0.3068656451845204,0.31760117880369154,0.2932274182648098
91,8000,0.30830591285272707,0.321711481149112,0.300683573193295
92,8000,0.30917007345365105,0.3204706351580417,0.29785843276719737
93,8000,0.30743067326974,0.3193405789876026,0.29722693078959905
94,8000,0.3100009971083857,0.31994992300107467,0.299730780735866
95,8000,0.305613720211387,0.3166483863462625,0.299298700435404
96,8000,0.3091035995612723,0.31767873167813343,0.2937924463500294
97,8000,0.3105992621397946,0.32017150264233724,0.29533242485680417
98,8000,0.3031985021216251,0.3154850932296341,0.29449042222000643
99,8000,0.3095689168079237,0.3188974197050775,0.29758145821561915
