,known,profiles,retrofit,BOW
0,4000,0.2898547649611186,0.29613519907490904,0.2742173327250931
1,4000,0.2907352987980183,0.2957320631013887,0.28598253784704175
2,4000,0.29364212134392803,0.29859645028166476,0.2863644561377452
3,4000,0.29738704236110375,0.3017260584971515,0.28308632414254037
4,4000,0.29004572410647034,0.2941937810971664,0.28496408907183246
5,4000,0.29738704236110375,0.3016942319729262,0.2846776503538049
6,4000,0.2962412874889933,0.3005803036250411,0.2865872418073222
7,4000,0.2923902780577333,0.2970263417532171,0.28523991894845163
8,4000,0.28965319697435843,0.293716383233787,0.2821421372571901
9,4000,0.29524405639660095,0.2992223719247621,0.2854414869352118
10,4000,0.29404525731744835,0.29780078717603253,0.283372762860568
11,4000,0.29424682530420854,0.29887228015828393,0.2867251567456318
12,4000,0.289939635692386,0.29489396463012274,0.2798718451957862
13,4000,0.29086260489491944,0.2952334475551925,0.2768695430772005
14,4000,0.2937376009166039,0.2977583518103988,0.28354250432310285
15,4000,0.2930904615906897,0.2973339981540616,0.28535661620394437
16,4000,0.29150974422083364,0.29506370609265764,0.2837971165169052
17,4000,0.2932389853704077,0.2980872258940601,0.2817708278078951
18,4000,0.29549866859040325,0.2997209874709583,0.28811491497013614
19,4000,0.2836061573715535,0.2877860408864748,0.2810918619577556
20,4000,0.29364212134392803,0.2977371341275819,0.2828104942659212
21,4000,0.2942786518284338,0.2978962667487084,0.28389259608958106
22,4000,0.2961988521233596,0.30033630027264724,0.2816753482352192
23,4000,0.2945226551808277,0.2992011542419452,0.28819978570140353
24,4000,0.29317533232195714,0.297270345105611,0.2849110448647903
25,4000,0.2922523631194237,0.2968778179734991,0.2783441720329723
26,4000,0.2939922131104062,0.2983948822949046,0.2845185177326784
27,4000,0.2977371341275819,0.30202310605658755,0.28271501469324534
28,4000,0.2938755158549135,0.2980129640042011,0.28496408907183246
29,4000,0.29332385610167516,0.2977053076033566,0.28979111191266804
30,4000,0.2970793859602593,0.30053786825940737,0.28540966041098653
31,4000,0.2905973838597087,0.29448021981519396,0.2838607695653558
32,4000,0.29673990303518955,0.30059091246644953,0.2906398192253424
